Division,Zona,Status,Numero,Anio,Mes,Area,Ciudad,SE,Circuito,Fecha_Inici,Fecha_Term,Hora_Ini,Hora_Term,Demanda,Usuario,Ramal,PUR,Material,Causa,Entidad,Proceso,Continuada,DEMUA,Duracion,TIU,Usuario_Promedio,TLU_Real,EDV,Afectacion,Tipo_Tramo,Tramo_Trocal,Tramo_Ramal,Atendido_Por,Con_Sin_Evento,Num_Evento,Falla_Renuante,Solicitud,Orden_Sicoss,Observaciones
DK,04,I,2130,2018,6,F,*,JUY,4010,2018.06.18,2018.06.18,08:52,09:42,12,1,DON VENTURA,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,50,50,0.000094,534186,9.36004E-05,0.01,S,R,0,DON VENTURA,9DW0G,N,-1,N,-1,-,"K0403262310- 1-5/3 POR CONTACTO DE AVE EN PUENTES DE LINEA DE MT, ATIENDE XM55, AFECTA UNICAMENTE RAMAL DEL OXXO"
DK,04,I,2131,2018,6,I,*,LMX,4022,2018.06.18,2018.06.18,13:16,15:09,232,1,F_SRAFAEL_3D,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,113,113,0.000212,534186,0.000211537,0.437,S,R,0,F_SRAFAEL_3D,9MNTB,N,-1,N,-1,-,"K0403262591 SE RESTABLECE 1-15/3 ES RESTABLECIDO CON LA LIC 5884 POR CUADRILLA XM6, RAMA EN MEDIA TENSION SE RESTABLECE EN OTROS RAMALES"
DK,04,I,1819,2018,6,F,*,JUY,4010,2018.06.18,2018.06.18,07:53,13:48,45,100,16 DE SEP. S,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,35500,355,0.066456,534186,0.066456253,0.266,S,R,0,16 DE SEP. S,9FLGD,N,-1,N,-1,K0403262276,"%.-K0403262276, LIC-5885, (1-15/3) PAJARO SOBRE LA LINEA DE M.T., HACE CORTO ENTRE FASE Y CRUCETA, SE RETIRA PAJARO, EN LA COL 16 DE SEPTIEMBRE"
DK,04,I,2132,2018,6,H,*,LGZ,4010,2018.06.18,2018.06.18,17:49,20:45,10,1,F2440,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,176,176,0.000329,534186,0.000329473,0.029,S,R,0,F2440,9FGCU,N,-1,N,-1,-,"K0403262693- 1-40/3 LIC- 5896PROCESADORA DE GRUPO BUENAVENTURA, SE OPERA POR RAMA SOBRE LA LINES DE MT"
DK,04,I,2142,2018,6,G,G,TGD,4040,2018.06.18,2018.06.18,09:19,12:16,120,153,F0317,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,27081,177,0.050696,534186,0.050695825,0.354,S,R,0,F0317,9FPKY,N,-1,N,-1,-,"% K0403262318 LIC-5879 (1-40/3) FASE A, OPERA POR AVE QUE PEGA ENTRE LA MT Y CRUCETA , SE RESTABLECE EN COL FCO I MADERO."
DK,04,I,2104,2018,6,H,*,VFD,4020,2018.06.19,2018.06.19,15:32,16:10,13,1,F2227-7 OTE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,38,38,0.000071,534186,7.11363E-05,0.008,S,R,0,F2227-7 OTE,9M92W,N,-1,N,-1,-,"K0403263412 (1-5/3) SE RESTABLECE EN RAMAL QUE ALIMENTA TD PARTICULAR, LABORA XM85"
DK,04,I,2136,2018,6,H,*,LGZ,4040,2018.06.19,2018.06.19,19:34,22:50,5,2,F2526-OMC,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,392,196,0.000734,534186,0.000733827,0.016,S,R,0,F2526-OMC,9MNTE,N,-1,N,-1,-,"K0403263518- 1-5/3- SE RESTABLECE RAMAL DE MEDIA TENSION DE GASOLINERA EN ENTRONQUE DE COLONIA J M GARZA, XM85"
DK,04,I,2135,2018,6,H,*,LGZ,4010,2018.06.19,2018.06.19,10:15,12:05,45,2,F2441,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,220,110,0.000412,534186,0.000411842,0.083,S,R,0,F2441,9M92W,N,-1,N,-1,-,"K0403262932- 1-12/3- SE RIENEN RAMAS SOBRE AL LINEA QUE OCASIONAN LA OPERACION DEL RAMAL QUE ALIMENTA LA GRANJA NATALIA,"
DK,04,I,1860,2018,6,I,*,LMX,4022,2018.06.19,2018.06.19,08:37,11:42,158,2,F_GRNJA_3D,100,D-251,D-133,DISTRIBUCION,RED AEREA,N,370,185,0.000693,534186,0.000692643,0.487,S,R,0,F_GRNJA_3D,9EX4G,N,-1,N,-1,K0403262858,%- K0403262858 LIC-5905 (1-25/3) F-C CAUSA PUNTO CALIENTE  FALSO CONTACTO  SE CORRIGE PUENTE CCF F-C RANCHO PORFIRIO DIAS RAMAL PINO SUAREZ
DK,04,I,1987,2018,6,G,G,TXN,4070,2018.06.19,2018.06.19,13:58,17:59,90,118,F0135-PAUAGU,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,28438,241,0.053236,534186,0.053236139,0.361,S,R,0,F0135-PAUAGU,9DY7R,N,-1,N,-1,-,"% K0403263512, LIC.- 5932; (1-8/2), FALSO CONTACTO EN SECCIONADORA RECIBIDOR DE CCF; SE CAMBIA RECIBIDOR, COL. PAULINO AGUILAR"
DK,04,I,1851,2018,6,H,*,VFD,4020,2018.06.19,2018.06.19,07:30,13:10,30,59,V.HGO.CAMINO,100,D-309,D-125J,DISTRIBUCION,RED AEREA,N,20060,340,0.037552,534186,0.037552463,0.17,S,R,0,V.HGO.CAMINO,9FEAF,N,-1,N,-1,K0403262751,"% K0403262751 LIC-5910 CAMBIO DE CCF DAÑADO FASE A, POR DESCARGA  ATMOSFERICA SOBRE LA LINEA , SE RESTABLECE EN GRANJA NATALIA KM 29 VILLAHIDALGO"
DK,04,I,2134,2018,6,G,G,TGU,4050,2018.06.19,2018.06.19,09:25,10:51,225,1,F0371-BALANC,0,D-271,D-125B,DISTRIBUCION,RED AEREA,N,86,86,0.000161,534186,0.000160993,0.323,S,R,0,F0371-BALANC,9DY7T,N,-1,N,-1,-,"K0403262910 1-15/3, LIC. 5920 POR DAÑO DE TD PARTICULAR POR DESCARGA ATMOSFERICA, SE RESTABLECE RAMAL DEL EDIFICIO BALANCI"
DK,04,I,1863,2018,6,J,*,SMJ,4012,2018.06.20,2018.06.20,06:39,08:02,89,50,B. SAN JOSE,100,D-228,D-153,DISTRIBUCION,RED AEREA,N,4150,83,0.007769,534186,0.00776883,0.123,S,R,0,B. SAN JOSE,9MNTG,N,-1,N,-1,K0403263674,"% K0403263674; LIC-5945 (1-25/3); OPERA A CAUSA DE SOBRECARGA , SE RESTABLECE EN 1A NORTE 14 BARRIO SAN JOSE SIMOJOVEL."
DK,04,I,1899,2018,6,G,G,TGU,4050,2018.06.22,2018.06.22,14:05,15:35,73,148,F0367-5ASUR,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,13320,90,0,534186,0.024935135,0.11,S,R,0,F0367-5ASUR,9FB76,N,-1,N,-1,K0403265200,"% K0403265200 LIC-6056 (1-25/3) F-B, OPERA  A CAUSA DE UN FALSO CONTACTO EN TERMINALES DE CCF; SE RESTABLECE EN 10A PTE SUR 456."
DK,04,I,1905,2018,6,F,*,AAA,4015,2018.06.22,2018.06.22,18:18,22:22,19,76,LUIS ECHEVER,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,18544,244,0.034715,534186,0.0347145,0.077,S,R,0,LUIS ECHEVER,9L0D8,N,-1,N,-1,K0403265322,"% K0403265322 LIC-6062 (1-10/1) OPERA POR CAUSA DE FALSO CONTACTO PROVOCADO POR CAMION QUE PEGA LA LINEA M.T. , SE RESTABLECE EN RANCHO LOS LAURELES RAMAL LOPEZ MORENO."
DK,04,I,2107,2018,6,G,G,TGU,4050,2018.06.22,2018.06.22,14:15,14:59,50,1,F0358-ANDREA,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,44,44,0.000082,534186,8.23683E-05,0.037,S,R,0,F0358-ANDREA,9FB76,N,-1,N,-1,-,"K0403265209 SE RESTABLECE FUSIBLE EN RAMAL QUE ALIMENTA EL SERVICIO PARTICULAR DE MEDIA TENSION, POR CAUSA DE AVE HACE CORTO CIRCUITO"
DK,04,I,2137,2018,6,G,G,TGU,4030,2018.06.22,2018.06.22,12:24,13:15,35,1,F0242-TELMEX,0,D-228,D-115,DISTRIBUCION,RED AEREA,N,51,51,0.000095,534186,9.54724E-05,0.03,S,R,0,F0242-TELMEX,9DY7G,N,-1,N,-1,-,K0403265135- SE CAMBIAN AISLAMIENTO EN TRAZO ANTIGUO DE SE SABINO.
DK,04,I,2141,2018,6,G,G,TGD,4060,2018.06.23,2018.06.23,14:34,15:51,45,1,F0551-U.SALA,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,77,77,0.000144,534186,0.000144145,0.058,S,R,0,F0551-U.SALA,9FD91,N,-1,N,-1,-,"k0403265464 1-8/3 SE RESTABLECE FUSIBLE DEL RAMAL QUE ALIMENTA EL SERVICIO DEL COBACH OFICINAS CENTRALES, ARDILLA"
DK,04,I,2143,2018,6,G,G,TXS,4040,2018.06.23,2018.06.23,16:55,19:36,1200,1,*****,0,D-228,D-144,DISTRIBUCION,RED AEREA,N,161,161,0.000301,534186,0.000301393,3.22,S,T,R0026-TELMEX,0,9FB76,N,-1,N,-1,-,"K0403265500, SE CIERRA RESTAURADOR NULEC QUE PROTEGE LOS SERVICIOS DE TELMEX Y TELCEL BONAMPAK"
DK,04,I,2144,2018,6,G,G,TGU,4050,2018.06.23,2018.06.23,17:40,18:37,200,1,F0370-BODEGA,0,D-311,D-125E,DISTRIBUCION,RED AEREA,N,57,57,0.000107,534186,0.000106704,0.19,S,R,0,F0370-BODEGA,9FB76,N,-1,N,-1,-,"K0403265503, 1-12/3 LIC 6097 SE RESTABLECE EL RAMAL QUE ALIMENTA EL SERVICIO EN MEDIA TENSION, DESCARGA ATMOSFERICA"
DK,04,I,1941,2018,6,G,G,TXN,4060,2018.06.24,2018.06.24,11:28,13:38,700,99,F0703-C.ABAS,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,12870,130,0.024093,534186,0.024092732,1.517,S,R,0,F0703-C.ABAS,9FPKY,N,-1,N,-1,K0403265535,"% K0403265535 LIC-6114 (1-12/3) 3D OPERA POR CAUSA DE AVE ROMPE DISTANCIA CON PUENTE DE MT, SE RESTABLECE EN COL:LA CEIBA"
DK,04,I,1942,2018,6,G,G,TGU,4060,2018.06.24,2018.06.24,12:33,14:58,80,59,F0406-NVOMIR,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,8555,145,0.016015,534186,0.016015021,0.193,S,R,0,F0406-NVOMIR,QU169,N,-1,N,-1,K0403265549,% K0403265549 LIC-6118 (1-15/3) Y (1-8/3) (1-2/3) EN TD 25 KVA CONV; A CAUSA DE UN AVE Q ROMPE DISTANCIA ENTRE LAS LINEAS DE MT; SE RESTABLECE EN 4A PTE NTE; COL: NUEVO MIRADOR FRACC.
DK,04,I,2117,2018,6,I,*,OCZ,4040,2018.06.24,2018.06.24,19:05,21:07,65,2,CASETA OXXO,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,244,122,0.000457,534186,0.00045677,0.132,S,R,0,CASETA OXXO,9MNTB,N,-1,N,-1,-,"K0403265599 LIC 6127 (2-8/3) SE RESTABLECE EL RAMAL QUE ALIMENTA LA GASOLINERA MADRE TIERRA, RAMAS EN LA LINEA DE MT"
DK,04,I,2114,2018,6,G,G,RDB,4015,2018.06.25,2018.06.25,09:11,11:55,45,1,F0838,0,D-228,D-134,DISTRIBUCION,RED AEREA,N,164,164,0.000307,534186,0.000307009,0.123,S,R,0,F0838,9DY7T,N,-1,N,-1,-,k0403265713 lic. 6158 (1-5-/3) ESC DE MEDICINA VET ZOOT POR LA CUADRILLA XM203
DK,04,I,2113,2018,6,H,*,VFD,4020,2018.06.25,2018.06.25,19:15,22:38,36,1,F_F2242_3D,100,D-228,D-125E,DISTRIBUCION,RED AEREA,N,203,203,0.00038,534186,0.000380017,0.122,S,R,0,F_F2242_3D,9M92W,N,-1,N,-1,-,"K0403266472 (1-40/3) GRANJA NATALIA DE GRUPO BUENAVENTURA, LIC 6212 TORMENTA EN LA ZONA"
DK,04,I,2105,2018,6,H,*,VFD,4050,2018.06.25,2018.06.25,15:10,21:20,25,1,F2248- U DEP,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,370,370,0.000693,534186,0.000692643,0.154,S,R,0,F2248- U DEP,9M92W,N,-1,N,-1,-,"K0403266316 (2-5/3) SE LABORA CON LA LIC. 6211 DEL CIRCUITO VFD-4050, RAMAS SOBRE LA LINEA EN SERVICIO DE MEDIA TENSION"
DK,04,I,1995,2018,6,F,*,COP,4012,2018.06.26,2018.06.26,18:54,19:00,59,145,PANTEON,100,D-228,D-144,DISTRIBUCION,RED AEREA,N,870,6,0.001629,534186,0.001628646,0.006,S,R,0,PANTEON,9FEA2,N,-1,N,-1,-,"%.-LIC 6200 (1-40/3)  FASE A;  CAUSA TERCEROS REPONEN FUSIBLE EN TRANSFORMADOR POR EVENTO POLITICO Y OPERA SECCONAMIENTO PRINCIPAL, SE RESTABLECE EN  BARRIO SAN ANA COPAINALA"
DK,04,I,2112,2018,6,H,*,LGZ,4040,2018.06.26,2018.06.26,17:50,21:33,8,1,F2519-BENITO,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,223,223,0.000417,534186,0.000417458,0.03,S,R,0,F2519-BENITO,9M92W,N,-1,N,-1,-,K0403267600 LIC. 6277 DEL CTO LGZ-4040 (2-3/3) EN RAMAL QUE ALIMENTA UN SERVICIO CON TD DE 30 KVA AGRICULTURA EMPRESARIAL SPR RL
DK,04,I,2069,2018,6,G,G,TGU,4020,2018.06.27,2018.06.27,12:09,14:02,60,120,F0058-LAGUI8,0,D-228,D-134,DISTRIBUCION,RED AEREA,N,13560,113,0.025384,534186,0.025384417,0.113,S,R,0,F0058-LAGUI8,9DY7G,N,-1,N,-1,-,"% K0403268456, LIC-6301 (3-8/3) FASE A,B,C, , RAMA SOBRE LA LINEA DE MT, SE REALIZA CAMBIO DE 3 FUSIBLES DE 8A, SE RESTABLECE EN SECC RAMAL LAGUITOS.  ATENDIO XM-201"
DK,04,I,2109,2018,6,G,G,TGU,4020,2018.06.27,2018.06.27,12:09,13:00,15,1,F0060-LAGUI4,0,D-228,D-134,DISTRIBUCION,RED AEREA,N,51,51,0.000095,534186,9.54724E-05,0.013,S,R,0,F0060-LAGUI4,9DY7G,N,-1,N,-1,-,"K0403268456 (3-8/3) (3-5/3) SE RESTABLECE EN RAMAL DE MEDIA TENSION QUE ALIMENTA UN SERVICIO, CON LA LIC 6301 POR XM201, RAMA SOBRE LA LINEA"
DK,04,I,2111,2018,6,G,G,TXS,4030,2018.06.27,2018.06.27,12:29,17:40,5,1,F0226-BARBAS,0,D-228,D-134,DISTRIBUCION,RED AEREA,N,311,311,0.000582,534186,0.000582194,0.026,S,R,0,F0226-BARBAS,9DY7G,N,-1,N,-1,-,"K0403268485 (1-5/3) EN SECCIONADORA FASE A CON LA LIC 6314 POR XM205, RAMAS CAIDAS, SERVICIO DE AT&T COMUNICACIONES"
DK,04,I,2037,2018,6,G,G,TXN,4080,2018.06.28,2018.06.28,11:31,14:20,55,52,F0205-STACRU,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,8788,169,0.016451,534186,0.016451199,0.155,S,R,0,F0205-STACRU,9DY7X,N,-1,N,-1,K0403269141,"%.- K0403269141 (1-65/3) FASE-A; OPERA POR AVE QUE ROMPE DISTANCIA EN LA MT, SE RESTABLECE EN COL SANTA CRUZ, CALLE LOS MANGOS,"
DK,04,I,2046,2018,6,F,*,AAA,4015,2018.06.28,2018.06.28,11:28,16:31,24,63,ROSARITO,100,D-228,D-125B,DISTRIBUCION,RED AEREA,N,19089,303,0.035735,534186,0.035734744,0.121,S,R,0,ROSARITO,9FLGD,N,-1,N,-1,K0403269136,"%.- K0403269136 LIC-6368 (1-12/3) FASE B, DESCARGAS ATMOSFERICAS SOBRE LA MT A CAUSA D LOS VIENTOS Y LLUVIAS DE LA ONDA TROPICAL NUM:8; SE RESTABLECE EN EJ BELISARIO DOMINGUEZ"
DK,04,I,2108,2018,6,H,*,LGZ,4010,2018.06.28,2018.06.28,08:47,10:49,10,3,F2438,100,D-252,D-133,DISTRIBUCION,RED AEREA,N,366,122,0.000685,534186,0.000685155,0.02,S,R,0,F2438,9FEAF,N,-1,N,-1,-,"K0403268988 (1-3/3) SE LABORA CON LIC. 6369 POR XM86, 3 CLAROS DE MT DE RAMAL QUE ALIMENTA SERVICIO PARTICULAR"
DK,04,I,2110,2018,6,J,*,BCH,4030,2018.06.28,2018.06.28,08:23,09:15,5,1,R-JULIAN GRA,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,52,52,0.000097,534186,9.73444E-05,0.004,S,R,0,R-JULIAN GRA,9DY3X,N,-1,N,-1,-,K0403268935 (1-5/3) SE RESTABLECE SERVICIO DE MT TELCEL POR RAMAS SOBRE LA LINEA DE MEDIA TENSION
DK,04,I,2098,2018,6,G,G,TGD,4010,2018.06.29,2018.06.29,18:43,19:27,1000,1,*****,0,D-265,D-144,DISTRIBUCION,RED AEREA,N,44,44,0.000082,534186,8.23683E-05,0.733,S,T,AMBAR FASHIO,0,9FPKJ,N,-1,N,-1,K0403270070,"% K0403270070, LIC. 6124, PROPAGACION FALLA AJENA CFE SE EVERIFICA SERVICIO SE ENCUENTRA FALLA INTERNA DEL USUARIO EN  SUBESTACION PROPIA FALLA EN SU TABLERO LO RESPALDARA CON SU PLANTA DE ENERGIA, CARR TUXTLA-CHIAPA DE CO 651, COL. EL RETIRO."
DK,04,I,2103,2018,6,G,G,RDB,4035,2018.06.29,2018.06.29,08:56,09:40,59,1,F0875,0,D-228,D-134,DISTRIBUCION,RED AEREA,N,44,44,0.000082,534186,8.23683E-05,0.043,S,R,0,F0875,9DY7T,N,-1,N,-1,-,"%.- K0403269658 LIC-6386, (2-5/3) FASE A Y C, RAMA SOBRE LA MT A  SE RETIRA RAMA Y SE RESTABLECE EN UNACH ESC MED VET Y ZOOTE"
DK,04,I,2106,2018,6,F,*,GIA,4010,2018.06.29,2018.06.29,13:04,13:55,8,1,PALESTINA C,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,51,51,0.000095,534186,9.54724E-05,0.007,S,R,0,PALESTINA C,9DW0G,N,-1,N,-1,-,K0403269901 (1-5/3) SE ATIENDE RAMAL DE MEDIA TENSION DEL BOMBEO DE AGUA POTABLE NVA PALESTINA XM57
DK,04,I,2124,2018,6,F,*,GIA,4020,2018.06.30,2018.06.30,19:37,24:00:00,70,50,PUENTE CHIAP,100,D-228,D-125B,DISTRIBUCION,RED AEREA,,13150,263,0.024617,534186,0.024616894,0.307,S,R,0,PUENTE CHIAP,9L0D8,N,-1,N,-1,-,"% K0403270240  LIC 6451 1-12/3 FASE B CAUSA DE UNA DESCARGA ATMOSFERICA SOBRE LA LINEA , SE AFECTA Y RESTABLECE EN PRECONC DE ALTA RESIST SA CV"
DK,04,I,0046,2018,1,H,*,VFD,4030,2018.01.02,2018.01.02,08:37,10:09,73,183,F2364-LA SIR,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,16836,92,0.031645,534186,0.031542621,0.112,S,R,0,F2364-LA SIR,9FB79,N,-1,N,-1,-,"FALSO CONTACTO EN FUSIBLE VOLADO //SE CIERRA CCF 10:05 
K0403185984 REPOSICION DE FUSIBLE SECCIONADORA F-A FUSIBLE 15 AMP CTO VFD 4030 RIM 001 , LIC 17 ATIENDE XM 84 
"
DK,04,I,0019,2018,1,F,*,TXS,4030,2018.01.05,2018.01.05,09:12,14:51,56,58,1NTE 4OTE,100,D-309,D-133,DISTRIBUCION,RED AEREA,N,19662,339,0.036957,534186,0.036837195,0.316,S,R,0,1NTE 4OTE,9FA6H,N,-1,N,-1,-,"K0403187308 , 12A NORTE Y 11 PTE ESQUINA   BERRIOZABAL ,SE RESTABLECE 1-40/3 CAUSA POR FALSO CONTACTO  SE SUSTITUYE CCF DAÑADO, PUENTE EN MT Y ESTRIBO    RIM DK04-TXF-0014, LIC128 XM 54"
DK,04,I,0025,2018,1,F,*,AAA,4015,2018.01.08,2018.01.08,18:40,20:49,28,115,BOMBEO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,14835,129,0.027884,534186,0.027793703,0.06,S,R,0,BOMBEO,9L0D8,N,-1,N,-1,K0403188323,"K0403188323 , COL DR BELISARIO DOMINGUE SN  , SE RECORRE EL RAMAL Y SE ENCONTRO UN AVE QUE PEGA CON LA SECCIONADORA DE TRIPLE DISPARO, SE REPONE 3F-15A/3 Y 1F-25AMP RIM-28   LIC-205   XM57"
DK,04,I,0073,2018,1,G,G,TXN,4020,2018.01.08,2018.01.08,14:27,18:26,125,150,F0626-A.BAJA,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,35850,239,0.067384,534186,0.067165773,0.498,S,R,,F0626-A.BAJA,9AMNK,N,-1,N,-1,K0403188223,SE REPONE 2F-40AMP EN LA SECCIONADORA Y 2F-5 EN TRANSF DE 50 KVA CONVENCIONAL.  LIC-202  RIM-27  UN PAJARO PROVOCA LA FALLA     QUEDA NORMALIZADO
DK,04,I,0032,2018,1,H,*,VFD,4030,2018.01.10,2018.01.10,14:52,22:00,98,162,F2368-CATARI,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,69336,428,0.130325,534186,0.129902539,0.699,S,R,0,F2368-CATARI,K853R,N,-1,N,-1,K0403189676,REPOSICION DE UN FUSIBLE 1-15/3 A. EN SECCIONADORA/AVE ROMPE DISTANCIA CON EL PUENTE DE MT //CIERRAN CCF 22:00/VFD-CTO.:04030 VFD-0042 LIC-279 XM-85
DK,04,I,0040,2018,1,F,*,GIA,4010,2018.01.12,2018.01.12,13:24,15:08,49,66,SALVADOR URB,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,6864,104,0.012902,534186,0.012859857,0.085,S,R,0,SALVADOR URB,9L0D8,N,-1,N,-1,K0403191025,"K0403191025 , ATRAS DE LA BODEGA , SALVADOR URBINA SE REPONE 2-12/3 AMP EN LA SECC LIC-346 RIM-51      CIRCUITO - GIA-4010 UN AVE SE ENTRELLO EN FASE Y FASE REPORTA XM-57"
DK,04,I,0052,2018,1,H,*,VFD,4010,2018.01.13,2018.01.13,19:07,20:13,49,185,F2209-7 PTE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,12210,66,0.02295,534186,0.022875707,0.054,S,R,0,F2209-7 PTE,9M96L,N,-1,N,-1,K0403191286,"POR AVE QUE HACE CONTACTO CON LA LINEA DE MEDIA TENSION CON LICENCIA 403 POR LA CUADRILLA XM86, 1-15/3"
DK,04,I,0060,2018,1,G,G,TGU,4040,2018.01.14,2018.01.14,08:22,09:31,396,148,F0167-FCOSAB,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,10212,69,0.019195,534186,0.019132409,0.455,S,R,,F0167-FCOSAB,K852R,N,-1,N,-1,K0403191308,"SE RESTABLCE FALLA SE REPONE 1 FUS DE 25 AMP EN SECC FASE B, CTO TGU-4040 RIM 56 LIC 408 POR CAUSAS DE UNA ARDILLA OPERA SECC, REP XM-209 14/01/2018"
DK,04,I,0055,2018,1,F,*,TGD,4090,2018.01.14,2018.01.14,10:38,22:19,59,73,LLANO TIGRE,100,D-233,D-133,DISTRIBUCION,RED AEREA,N,51173,701,0.096185,534186,0.095873755,0.689,S,R,0,LLANO TIGRE,9L0D8,N,-1,N,-1,K0403191332,"K0403191332 , LLANO TIGRE, REPOSICION DE PORTAFUSIBLEY FUSIBLE SECCIONADORA FASE A, 1-15/3 -PORTAFUSIBLE/FALSO CONTACTO, FUSIBLE VOLADO C CCF SECC      TGD-CTO.:04090/TXF-0083/LIC-440 XM-57 14/01/2018 10:25:12 P.M"
DK,04,I,0151,2018,1,I,*,LMX,4012,2018.01.14,2018.01.14,19:20,19:38,1852,5829,*****,100,D-228,D-133,DISTRIBUCION,RED AEREA,,104922,18,0.197213,534186,0.196573702,0.556,S,T,************,0,9MNTB,N,-1,N,-1,-,"K0403191374 EJIDO SINAI SE LOCALIZA PUENTE ABIERTO EN FASE C, SECCIONAMIENTO ELOY BORRAZ, CUAD OD2 AREA CINTALAPA SE ABRE RESTAURADOR LMX4012"
DK,04,I,0095,2018,1,I,*,LMX,4012,2018.01.14,2018.01.14,13:00,19:20,125,760,NVA LIBERACI,100,D-228,D-133,DISTRIBUCION,RED AEREA,,288800,380,0.542832,534186,0.541073228,0.792,S,R,0,NVA LIBERACI,9MNTB,N,-1,N,-1,-,"K0403191374 EJIDO SINAI SE LOCALIZA PUENTE ABIERTO EN FASE C, SECCIONAMIENTO ELOY BORRAZ, CUADRILLA OD2 AREA CINTALAPA."
DK,04,I,0099,2018,1,I,*,LMX,4012,2018.01.14,2018.01.15,19:38,16:00,125,760,NVA LIBERACI,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,928720,1222,1.745632,534186,1.739977593,2.546,S,R,0,NVA LIBERACI,9MNTB,N,-1,N,-1,-,"K0403191374 EJIDO MONTE SINAI SE LOCALIZA PUENTE ABIERTO EN FASE C, SECCIONAMIENTO ELOY BORRAZ."
DK,04,I,0102,2018,1,I,*,LMX,4012,2018.01.16,2018.01.16,12:53,16:02,75,464,*-F1552-ELOY,100,D-228,D-151,DISTRIBUCION,RED AEREA,N,87696,189,0.164834,534186,0.164300408,0.236,S,R,0,*-F1552-ELOY,PM926,N,1513,N,-1,-,"LICENCIA 497 SE REALIZA MANIOBRA PARA RECONSTRUCCION DEL ACCIDENTE DEL DIA 14 DE ENERO DE 2018, PARA ESCLARECIMIENTO DE LOS HECHOS QUE OCASIONARON EL SUCESO."
DK,04,I,0092,2018,1,F,*,GIA,4020,2018.01.18,2018.01.18,10:12,11:55,89,150,EL MIRADOR,100,D-242,D-151A,DISTRIBUCION,RED AEREA,N,15450,103,0.02904,534186,0.028945919,0.153,S,R,0,EL MIRADOR,9B57L,N,-1,N,-1,-,"K0403192075, K04135 - EL REFUGIO , LIBRANZA POR EMERGENCIA , REPARACION DE LINEA EN M.T. A PUNTO DE CAER, ESTA SOLO CON ALMA DE ACEREO FASE A Y C , LIC 567, RIM DK04-TXF-0111 XM 52, 53"
DK,04,I,0091,2018,1,F,*,JUY,4010,2018.01.18,2018.01.18,12:05,18:05,55,80,LIMONES,100,D-309,D-133,DISTRIBUCION,RED AEREA,N,28800,360,0.054133,534186,0.053957441,0.33,S,R,0,LIMONES,9EX41,N,-1,N,-1,K0403193353,"K0403193353 , RIB LOS LIMONES,  1-25/3 SUSTITUCION DE 3 CCF AVERIADOS PUENTE SUELTO / ABREN CONECTOR LV 16:47,, PUENTE C/ JUY-CTO.:04010/ TXF-0116/ LIC-591/XM-502 18/01/2018 FASE A"
DK,04,I,0103,2018,1,H,*,LGZ,4010,2018.01.18,2018.01.18,17:54,18:40,50,30,F2444,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,1380,46,0.002594,534186,0.002585461,0.038,S,R,0,F2444,K853R,N,-1,N,-1,K0403193377,REPOSICION DE FUSIBLE Y PORTAFUSIBLE SECC FASE A/FALSO CONTACTO FUSIBLE VOLADO/2F 10AMPRS 1PZ DE PORTAFUSIBLE LGZ-CTO.:04010   VFD-0077 LIC-596 XM-86 18/01/2018 08:05:04 P.M.
DK,04,I,0115,2018,1,G,G,TGU,4060,2018.01.19,2018.01.19,09:15,10:46,79,93,F0403-8APONI,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,8463,91,0.015907,534186,0.015855619,0.12,S,R,0,F0403-8APONI,9B51C,N,-1,N,-1,K0403193500,"K0403193500, 6A Y 7A PTE TGU CAUSA POR PAJAROS, 9DY7X, LIC 609, RIM 77, CTO TGU4060, SE REPONE 1F10/3 EN SECC SE ALIMENTABA DE DOS TRANSF, SE CIERRA SECC 10:53 HRS"
